
Gene_ID	error	StartBad	StopBad	frameshifts	splicesites	length	product	errorStill	StartStillBad	StopStillBad	frameshiftsStill	JoinExons	PossiblePseudo	CorrectionLog	
Rv1840c	4	1	1	1	0	1	PE-PGRS FAMILY PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1841c	4	1	1	1	0	1	CONSERVED HYPOTHETICAL MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1842c	4	1	1	1	0	1	CONSERVED HYPOTHETICAL MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1843c	4	1	1	1	0	1	PROBABLE INOSINE-5'-MONOPHOSPHATE DEHYDROGENASE	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1844c	3	0	1	1	0	1	PROBABLE 6-PHOSPHOGLUCONATE DEHYDROGENASE GND1"	0	0	0	0	0	0	 // Corrected Stop	
Rv1845c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL TRANSMEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1847	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1853	1	1	0	0	0	0	Probable urease accessory protein ureD"	0	0	0	0	0	0	 // Corrected Start	
Rv1855c	1	1	0	0	0	0	POSSIBLE OXIDOREDUCTASE"	0	0	0	0	0	0	 // Corrected Start	
Rv1857	1	1	0	0	0	0	PROBABLE MOLYBDATE-BINDING LIPOPROTEIN MODA"	0	0	0	0	0	0	 // Corrected Start	
Rv1864c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1865c	1	1	0	0	0	0	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE"	0	0	0	0	0	0	 // Corrected Start	
Rv1868	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1870c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1871c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv1874	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1880c	1	1	0	0	0	0	Probable cytochrome p450 140 CYP140"	0	0	0	0	0	0	 // Corrected Start	
Rv1881c	1	1	0	0	0	0	POSSIBLE CONSERVED LIPOPROTEIN LPPE"	0	0	0	0	0	0	 // Corrected Start	
Rv1884c	1	1	0	0	0	0	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFC"	0	0	0	0	0	0	 // Corrected Start	
Rv1885c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv1887	4	1	1	1	0	1	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv1888A	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv1888c	1	0	1	0	0	0	POSSIBLE TRANSMEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv1890c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1897c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv1898	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1899c	1	1	0	0	0	0	POSSIBLE LIPOPROTEIN LPPD"	0	0	0	0	0	0	 // Corrected Start	
Rv1900c	3	1	1	1	0	0	PROBABLE LIGNIN PEROXIDASE LIPJ"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv1902c	1	1	0	0	0	0	PROBABLE SIALIC ACID-TRANSPORT INTEGRAL MEMBRANE	0	0	0	0	0	0	 // Corrected Start	
Rv1905c	1	1	0	0	0	0	PROBABLE D-AMINO ACID OXIDASE AAO"	0	0	0	0	0	0	 // Corrected Start	
Rv1907c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1908c	1	1	0	0	0	0	CATALASE-PEROXIDASE-PEROXYNITRITASE T KATG"	0	0	0	0	0	0	 // Corrected Start	
Rv1909c	1	1	0	0	0	0	FERRIC UPTAKE REGULATION PROTEIN FURA (FUR)"	1	1	0	0	0	0	0	
Rv1910c	1	1	0	0	0	0	PROBABLE EXPORTED PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1913	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1920	1	1	0	0	0	0	PROBABLE MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1923	1	1	0	0	0	0	PROBABLE LIPASE LIPD"	0	0	0	0	0	0	 // Corrected Start	
Rv1927	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1929c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1931c	1	1	0	0	0	0	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv1933c	1	1	0	0	0	0	PROBABLE ACYL-CoA DEHYDROGENASE FADE18"	0	0	0	0	0	0	 // Corrected Start	
Rv1934c	1	1	0	0	0	0	PROBABLE ACYL-CoA DEHYDROGENASE FADE17"	0	0	0	0	0	0	 // Corrected Start	
Rv1938	1	1	0	0	0	0	PROBABLE EPOXIDE HYDROLASE EPHB (EPOXIDE	0	0	0	0	0	0	 // Corrected Start	
Rv1939	1	1	0	0	0	0	PROBABLE OXIDOREDUCTASE"	0	0	0	0	0	0	 // Corrected Start	
Rv1941	1	1	0	0	0	0	PROBABLE SHORT-CHAIN TYPE	0	0	0	0	0	0	 // Corrected Start	
Rv1942c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1943c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1947	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1949c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1950c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv1952	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1953	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv1955	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1959c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv1960c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv1961	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1962c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv1964	4	1	1	2	0	1	CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv1969	1	1	0	0	0	0	MCE-FAMILY PROTEIN MCE3D"	0	0	0	0	0	0	 // Corrected Start	
Rv1970	1	1	0	0	0	0	POSSIBLE MCE-FAMILY LIPOPROTEIN LPRM (MCE-FAMILY	0	0	0	0	0	0	 // Corrected Start	
Rv1973	1	1	0	0	0	0	POSSIBLE CONSERVED MCE ASSOCIATED MEMBRANE	1	1	0	0	0	0	0	
Rv1974	1	1	0	0	0	0	PROBABLE CONSERVED MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1976c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1979c	1	1	0	0	0	0	POSSIBLE CONSERVED PERMEASE"	0	0	0	0	0	0	 // Corrected Start	
Rv1980c	1	1	0	0	0	0	IMMUNOGENIC PROTEIN MPT64 (ANTIGEN MPT64/MPB64)"	0	0	0	0	0	0	 // Corrected Start	
Rv1983	1	1	0	0	0	0	PE-PGRS FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1986	1	1	0	0	0	0	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN"	1	1	0	0	0	0	0	
Rv1988	1	1	0	0	0	0	PROBABLE METHYLTRANSFERASE"	1	1	0	0	0	0	0	
Rv1989c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1990A	1	1	0	0	0	0	POSSIBLE DEHYDROGENASE (FRAGMENT)"	1	1	0	0	0	0	0	
Rv1991c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1992c	1	1	0	0	0	0	PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE	0	0	0	0	0	0	 // Corrected Start	
Rv1993c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1995	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv1997	1	1	0	0	0	0	PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE	0	0	0	0	0	0	 // Corrected Start	
Rv2001	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2003c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2006	1	1	0	0	0	0	PROBABLE TREHALOSE-6-PHOSPHATE PHOSPHATASE OTSB1	0	0	0	0	0	0	 // Corrected Start	
Rv2007c	1	1	0	0	0	0	PROBABLE FERREDOXIN FDXA"	0	0	0	0	0	0	 // Corrected Start	
Rv2009	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv2013	3	1	1	4	0	0	POSSIBLE TRANSPOSASE"	0	0	0	1	0	0	 // No unique shift for model found... MANUAL check // Corrected Start // Corrected Stop	
Rv2014	4	1	1	1	0	1	POSSIBLE TRANSPOSASE"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2015c	2	0	1	1	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv2018	4	1	1	12	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	3	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2019	4	1	1	3	0	1	HYPOTHETICAL PROTEIN"	0	0	0	2	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2020c	3	1	1	0	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2021c	3	1	1	0	0	1	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2022c	3	1	1	0	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2023A	3	1	1	0	0	1	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2023c	3	1	1	0	0	1	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2024c	1	0	1	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv2027c	1	1	0	0	0	0	Probable histidine kinase response regulator"	0	0	0	0	0	0	 // Corrected Start	
Rv2030c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2033c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2034	1	1	0	0	0	0	Probable ArsR-type repressor protein"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv2037c	1	1	0	0	0	0	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2039c	1	1	0	0	0	0	Probable sugar-transport integral membrane	0	0	0	0	0	0	 // Corrected Start	
Rv2045c	1	1	0	0	0	0	Probable carboxylesterase LipT"	0	0	0	0	0	0	 // Corrected Start	
Rv2047c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2051c	1	1	0	0	0	0	Polyprenol-monophosphomannose synthase Ppm1"	0	0	0	0	0	0	 // Corrected Start	
Rv2052c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2053c	1	1	0	0	0	0	PROBABLE TRANSMEMBRANE PROTEIN"	1	1	0	0	0	0	0	
Rv2056c	1	1	0	0	0	0	Probable ribosomal protein S14 RpsN2"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv2058c	1	1	0	0	0	0	Probable 50S ribosomal protein L28 RpmB2"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv2059	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2061c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2062c	1	1	0	0	0	0	Probable cobalamin biosynthesis protein cobN"	0	0	0	0	0	0	 // Corrected Start	
Rv2064	1	1	0	0	0	0	Possible cobalamin biosynthesis protein CobG"	0	0	0	0	0	0	 // Corrected Start	
Rv2065	1	1	0	0	0	0	Probable precorrin-8X methylmutase CobH (aka	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv2067c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2070c	1	1	0	0	0	0	Probable precorrin-6X reductase CobK"	1	1	0	0	0	0	0	
Rv2073c	1	1	0	0	0	0	Probable shortchain dehydrogenase"	0	0	0	0	0	0	 // Corrected Start	
Rv2074	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2076c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2077A	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2078	3	1	1	0	0	1	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Stop	
Rv2081c	3	0	1	2	0	1	POSSIBLE TRANSMEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv2082	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2084	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2085	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2086	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2088	1	1	0	0	0	0	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN	0	0	0	0	0	0	 // Corrected Start	
Rv2092c	1	1	0	0	0	0	PROBABLE ATP-DEPENDENT DNA HELICASE HELY"	0	0	0	0	0	0	 // Corrected Start	
Rv2093c	4	1	1	2	0	1	Probable Sec-independent protein translocase	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2094c	3	1	1	0	0	1	PROBABLE SEC-INDEPENDENT PROTEIN TRANSLOCASE	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2095c	4	1	1	1	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2096c	4	1	1	1	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2097c	4	1	1	2	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2098c	4	1	1	1	0	1	PE-PGRS FAMILY PROTEIN"	1	1	0	0	0	0	 // Corrected Stop	
Rv2099c	1	0	1	0	0	0	PE FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv2102	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2112c	4	1	1	10	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	8	0	0	 // Corrected Start // Corrected Stop	
Rv2113	4	1	1	6	0	1	Probable integral membrane protein"	0	0	0	2	0	0	 // Corrected Start // Corrected Stop	
Rv2114	3	1	1	4	0	0	HYPOTHETICAL PROTEIN"	0	0	0	3	0	0	 // No unique shift for model found... MANUAL check // Corrected Start // Corrected Stop	
Rv2115c	4	1	1	4	0	1	Probable ATPase"	0	0	0	3	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv2116	3	1	1	2	0	0	Probable conserved lipoprotein lppK"	1	1	0	1	0	0	 // Corrected Stop	
Rv2117	2	1	1	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2118c	3	1	1	0	0	1	POSSIBLE RNA METHYLTRANSFERASE"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2119	4	1	1	2	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	1	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2120c	4	1	1	5	0	1	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN"	1	1	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Stop	
Rv2121c	4	1	1	2	0	1	Probable ATP phosphoribosyltransferase HisG"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2122c	3	1	1	2	0	0	Probable phosphoribosyl-AMP pyrophosphatase	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Stop	
Rv2123	3	1	1	0	0	1	PPE FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2124c	1	1	0	0	0	0	Probable 5-methyltetrahydrofolate--homocystein	0	0	0	0	0	0	 // Corrected Start	
Rv2125	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2126c	1	1	0	0	0	0	PE-PGRS FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2127	1	1	0	0	0	0	Probable L-asparagine permease ansP1"	0	0	0	0	0	0	 // Corrected Start	
Rv2131c	1	1	0	0	0	0	POSSIBLE MONOPHOSPHATASE CYSQ"	1	1	0	0	0	0	0	
Rv2133c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2138	1	1	0	0	0	0	Probable conserved lipoprotein LppL"	0	0	0	0	0	0	 // Corrected Start	
Rv2141c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2146c	1	1	0	0	0	0	Possible conserved transmembrane protein"	1	1	0	0	0	0	0	
Rv2147c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2149c	1	1	0	0	0	0	conserved hypothetical protein YfiH"	0	0	0	0	0	0	 // Corrected Start	
Rv2152c	1	1	0	0	0	0	Probable UDP-N-acetylmuramate-alanine ligase	0	0	0	0	0	0	 // Corrected Start	
Rv2153c	1	1	0	0	0	0	Probable	0	0	0	0	0	0	 // Corrected Start	
Rv2154c	1	1	0	0	0	0	FtsW-like protein FtsW"	0	0	0	0	0	0	 // Corrected Start	
Rv2155c	1	1	0	0	0	0	Probable UDP-N-acetylmuramoylalanine-D-glutamate	0	0	0	0	0	0	 // Corrected Start	
Rv2158c	1	1	0	0	0	0	Probable	0	0	0	0	0	0	 // Corrected Start	
Rv2160c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv2163c	2	1	1	0	0	0	Probable penicillin-binding membrane protein	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2164c	2	1	1	0	0	0	PROBABLE CONSERVED PROLINE RICH MEMBRANE	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2165c	3	1	1	1	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2166c	4	1	1	1	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv2170	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2171	1	1	0	0	0	0	Probable conserved lipoprotein lppM"	0	0	0	0	0	0	 // Corrected Start	
Rv2172c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2173	1	1	0	0	0	0	PROBABLE GERANYLGERANYL PYROPHOSPHATE SYNTHETASE	0	0	0	0	0	0	 // Corrected Start	
Rv2176	1	1	0	0	0	0	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN	0	0	0	0	0	0	 // Corrected Start	
Rv2179c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2180c	1	1	0	0	0	0	Probable conserved integral membrane protein"	0	0	0	0	0	0	 // Corrected Start	
Rv2183c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2184c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2185c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN TB16.3"	0	0	0	0	0	0	 // Corrected Start	
Rv2187	1	1	0	0	0	0	Probable long-chain-fatty-acid-CoA ligase fadD15	0	0	0	0	0	0	 // Corrected Start	
Rv2188c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2189c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2190c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2191	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2192c	1	1	0	0	0	0	Probable anthranilate phosphoribosyltransferase	0	0	0	0	0	0	 // Corrected Start	
Rv2193	1	1	0	0	0	0	PROBABLE CYTOCHROME C OXIDASE (SUBUNIT III)	0	0	0	0	0	0	 // Corrected Start	
Rv2194	1	1	0	0	0	0	Probable Ubiquinol-cytochrome C reductase	0	0	0	0	0	0	 // Corrected Start	
Rv2200c	1	1	0	0	0	0	PROBABLE TRANSMEMBRANE CYTOCHROME C OXIDASE	0	0	0	0	0	0	 // Corrected Start	
Rv2201	1	1	0	0	0	0	Probable asparagine synthetase AsnB"	0	0	0	0	0	0	 // Corrected Start	
Rv2202c	1	1	0	0	0	0	Probable carbohydrate kinase CbhK"	0	0	0	0	0	0	 // Corrected Start	
Rv2206	1	1	0	0	0	0	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2208	1	1	0	0	0	0	Probable cobalamin 5'-phosphate synthase CobS"	0	0	0	0	0	0	 // Corrected Start	
Rv2211c	1	1	0	0	0	0	Probable aminomethyltransferase GcvT (Glycine	0	0	0	0	0	0	 // Corrected Start	
Rv2212	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2213	1	1	0	0	0	0	Probable aminopeptidase PepB"	0	0	0	0	0	0	 // Corrected Start	
Rv2217	1	1	0	0	0	0	Probable lipoate biosynthesis protein B LipB"	1	1	0	0	0	0	0	
Rv2220	1	1	0	0	0	0	GLUTAMINE SYNTHETASE GLNA1 (GLUTAMINE SYNTHASE)	0	0	0	0	0	0	 // Corrected Start	
Rv2221c	1	1	0	0	0	0	GLUTAMATE-AMMONIA-LIGASE ADENYLYLTRANSFERASE	0	0	0	0	0	0	 // Corrected Start	
Rv2224c	1	1	0	0	0	0	Probable exported protease"	0	0	0	0	0	0	 // Corrected Start	
Rv2227	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2228c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2231c	1	1	0	0	0	0	Possible aminotransferase CobC"	1	1	0	0	0	0	0	
Rv2232	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2234	1	1	0	0	0	0	PHOSPHOTYROSINE PROTEIN PHOSPHATASE PTPA	0	0	0	0	0	0	 // Corrected Start	
Rv2236c	1	1	0	0	0	0	Probable cobalamin biosynthesis transmembrane	1	1	0	0	0	0	0	
Rv2240c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2241	1	1	0	0	0	0	Probable pyruvate dehydrogenase E1 component	0	0	0	0	0	0	 // Corrected Start	
Rv2242	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2243	1	1	0	0	0	0	MALONYL CoA-ACYL CARRIER PROTEIN TRANSACYLASE	0	0	0	0	0	0	 // Corrected Start	
Rv2244	1	1	0	0	0	0	MEROMYCOLATE EXTENSION ACYL CARRIER PROTEIN	0	0	0	0	0	0	 // Corrected Start	
